longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-121.88;37.26;13.0;1893.0;487.0;1018.0;464.0;38.047;204700.0;<1H OCEAN
-121.88;37.26;13.0;1676.0;471.0;710.0;406.0;38.936;225900.0;<1H OCEAN
-121.88;37.25;24.0;968.0;240.0;631.0;250.0;28.636;240300.0;<1H OCEAN
-121.89;37.25;21.0;2080.0;352.0;1040.0;325.0;52.887;264500.0;<1H OCEAN
-121.89;37.25;26.0;1741.0;323.0;1007.0;339.0;47.069;234800.0;<1H OCEAN
-121.89;37.29;36.0;2959.0;529.0;1125.0;520.0;42.614;268800.0;<1H OCEAN
-121.89;37.28;35.0;2418.0;375.0;988.0;374.0;60.936;365400.0;<1H OCEAN
-121.9;37.28;34.0;4613.0;749.0;2050.0;725.0;53.922;302900.0;<1H OCEAN
-121.88;37.28;33.0;2951.0;529.0;1288.0;521.0;41.554;313100.0;<1H OCEAN
-121.89;37.28;32.0;4308.0;717.0;2002.0;695.0;41.645;281900.0;<1H OCEAN
-121.88;37.27;27.0;2019.0;335.0;1020.0;351.0;58.178;267400.0;<1H OCEAN
-121.88;37.27;24.0;4567.0;688.0;2102.0;695.0;56.895;289000.0;<1H OCEAN
-121.89;37.26;25.0;3319.0;531.0;1560.0;502.0;58.479;263300.0;<1H OCEAN
-121.89;37.27;28.0;1481.0;256.0;688.0;221.0;52.088;240900.0;<1H OCEAN
-121.87;37.32;39.0;1839.0;471.0;1528.0;456.0;26.818;184900.0;<1H OCEAN
-121.87;37.32;36.0;1471.0;360.0;1182.0;326.0;27.031;175800.0;<1H OCEAN
-121.88;37.32;38.0;1787.0;508.0;2113.0;530.0;26.386;177600.0;<1H OCEAN
-121.88;37.32;45.0;2213.0;564.0;1920.0;514.0;32.806;164200.0;<1H OCEAN
-121.86;37.31;24.0;1939.0;652.0;1808.0;625.0;22.259;112500.0;<1H OCEAN
-121.87;37.3;28.0;859.0;199.0;455.0;211.0;23.293;215900.0;<1H OCEAN
-121.87;37.31;6.0;3797.0;984.0;2437.0;904.0;36.802;152400.0;<1H OCEAN
-121.87;37.3;14.0;360.0;124.0;134.0;84.0;27.411;112500.0;<1H OCEAN
-121.88;37.3;16.0;2692.0;749.0;1674.0;681.0;26.763;191100.0;<1H OCEAN
-121.86;37.32;13.0;2519.0;581.0;2094.0;530.0;43.621;173400.0;<1H OCEAN
-121.85;37.33;19.0;2228.0;559.0;2845.0;551.0;2.6;172800.0;<1H OCEAN
-121.84;37.32;14.0;5762.0;1538.0;3979.0;1389.0;36.953;192600.0;<1H OCEAN
-121.85;37.33;16.0;2987.0;874.0;4241.0;841.0;28.024;127900.0;<1H OCEAN
-121.85;37.33;19.0;735.0;158.0;597.0;134.0;45.208;188100.0;<1H OCEAN
-121.84;37.32;22.0;3015.0;581.0;2491.0;530.0;43.419;176300.0;<1H OCEAN
-121.84;37.32;16.0;1866.0;364.0;1835.0;412.0;53.363;212800.0;<1H OCEAN
-121.87;37.29;18.0;1892.0;568.0;974.0;553.0;23.715;228000.0;<1H OCEAN
-121.87;37.28;21.0;3305.0;749.0;2459.0;701.0;39.688;249600.0;<1H OCEAN
-121.86;37.29;14.0;6160.0;1222.0;2472.0;1204.0;41.444;178400.0;<1H OCEAN
-121.85;37.28;17.0;4208.0;954.0;1476.0;904.0;23.971;87500.0;<1H OCEAN
-121.83;37.3;16.0;5684.0;1386.0;4203.0;1318.0;31.964;185800.0;<1H OCEAN
-121.85;37.3;19.0;6275.0;1546.0;4312.0;1466.0;27.768;178600.0;<1H OCEAN
-121.84;37.29;24.0;3403.0;656.0;2829.0;612.0;4.775;191900.0;<1H OCEAN
-121.84;37.29;4.0;2937.0;648.0;1780.0;665.0;43.851;160400.0;<1H OCEAN
-121.84;37.28;18.0;2749.0;633.0;1779.0;561.0;3.925;166100.0;<1H OCEAN
-121.83;37.31;19.0;11181.0;1895.0;7817.0;1853.0;56.058;232700.0;<1H OCEAN
-121.83;37.3;17.0;1299.0;211.0;825.0;217.0;4.5;235800.0;<1H OCEAN
-121.81;37.29;15.0;5957.0;1037.0;3838.0;997.0;62.907;253100.0;<1H OCEAN
-121.81;37.28;17.0;2277.0;428.0;1887.0;422.0;57.078;217000.0;<1H OCEAN
-121.82;37.28;33.0;2873.0;489.0;1946.0;475.0;50.709;176400.0;<1H OCEAN
-121.83;37.29;10.0;1828.0;453.0;1356.0;409.0;45.943;123500.0;<1H OCEAN
-121.83;37.29;20.0;1649.0;408.0;1729.0;362.0;33.833;115200.0;<1H OCEAN
-121.83;37.28;33.0;1115.0;250.0;1168.0;261.0;39.009;178600.0;<1H OCEAN
-121.83;37.28;19.0;2644.0;833.0;2317.0;780.0;31.042;183100.0;<1H OCEAN
-121.82;37.28;31.0;1340.0;235.0;1336.0;270.0;42.361;179500.0;<1H OCEAN
-121.83;37.29;20.0;2308.0;461.0;2223.0;456.0;42.589;191000.0;<1H OCEAN
-121.82;37.29;16.0;2085.0;394.0;1705.0;391.0;50.225;222800.0;<1H OCEAN
-121.83;37.32;17.0;1887.0;664.0;1906.0;597.0;25.652;165300.0;<1H OCEAN
-121.82;37.31;22.0;2044.0;402.0;1925.0;429.0;37.102;177500.0;<1H OCEAN
-121.82;37.31;15.0;1504.0;294.0;1267.0;291.0;55.145;219400.0;<1H OCEAN
-121.81;37.31;14.0;2731.0;578.0;1109.0;551.0;31.382;139700.0;<1H OCEAN
-121.81;37.31;15.0;1898.0;395.0;1527.0;381.0;44.792;212500.0;<1H OCEAN
-121.81;37.32;26.0;2528.0;511.0;2677.0;512.0;41.165;164900.0;<1H OCEAN
-121.82;37.32;10.0;2506.0;623.0;2634.0;622.0;3.135;231400.0;<1H OCEAN
-121.82;37.33;23.0;3279.0;647.0;2582.0;630.0;43.782;175800.0;<1H OCEAN
-121.83;37.32;26.0;1125.0;210.0;943.0;214.0;4.825;181000.0;<1H OCEAN
-121.81;37.33;4.0;5532.0;778.0;3651.0;770.0;72.982;343000.0;<1H OCEAN
-121.8;37.34;25.0;1642.0;297.0;1146.0;279.0;52.088;231400.0;<1H OCEAN
-121.8;37.34;20.0;2686.0;414.0;1507.0;405.0;58.068;263900.0;<1H OCEAN
-121.79;37.34;20.0;2018.0;328.0;1196.0;323.0;49.318;262400.0;<1H OCEAN
-121.8;37.35;15.0;2781.0;498.0;1389.0;475.0;5.614;223300.0;<1H OCEAN
-121.78;37.34;21.0;1959.0;292.0;891.0;300.0;7.375;338400.0;<1H OCEAN
-121.75;37.35;18.0;1947.0;250.0;605.0;184.0;81.871;500001.0;<1H OCEAN
-121.77;37.33;8.0;3088.0;474.0;1799.0;456.0;72.707;355300.0;<1H OCEAN
-121.77;37.33;9.0;3160.0;468.0;1675.0;470.0;75.443;348400.0;<1H OCEAN
-121.78;37.34;11.0;3195.0;410.0;1774.0;418.0;70.671;378200.0;<1H OCEAN
-121.79;37.33;13.0;2978.0;505.0;1794.0;485.0;66.813;277800.0;<1H OCEAN
-121.79;37.33;18.0;3611.0;614.0;2381.0;642.0;56.345;231000.0;<1H OCEAN
-121.79;37.33;10.0;3283.0;550.0;2491.0;522.0;66.633;283700.0;<1H OCEAN
-121.78;37.33;10.0;2829.0;394.0;1510.0;386.0;6.68;359500.0;<1H OCEAN
-121.8;37.32;20.0;2473.0;476.0;2228.0;501.0;56.817;224200.0;<1H OCEAN
-121.8;37.32;23.0;1829.0;346.0;1277.0;324.0;48.092;217400.0;<1H OCEAN
-121.8;37.32;14.0;4412.0;924.0;2698.0;891.0;47.027;227600.0;<1H OCEAN
-121.79;37.32;6.0;2850.0;561.0;2160.0;581.0;55.336;241900.0;<1H OCEAN
-121.79;37.32;20.0;3034.0;451.0;1669.0;430.0;62.742;241300.0;<1H OCEAN
-121.76;37.33;5.0;4153.0;719.0;2435.0;697.0;56.306;286200.0;<1H OCEAN
-121.81;37.3;14.0;1870.0;348.0;1214.0;347.0;49.769;186500.0;<1H OCEAN
-121.81;37.31;15.0;1794.0;366.0;1533.0;371.0;57.843;209900.0;<1H OCEAN
-121.8;37.31;15.0;1807.0;378.0;1277.0;341.0;45.045;164500.0;<1H OCEAN
-121.8;37.3;16.0;906.0;149.0;605.0;148.0;48.173;235600.0;<1H OCEAN
-121.81;37.3;15.0;1929.0;345.0;1683.0;347.0;55.248;235600.0;<1H OCEAN
-121.8;37.31;21.0;2630.0;446.0;1789.0;389.0;50.543;232000.0;<1H OCEAN
-121.79;37.31;22.0;2199.0;361.0;1270.0;386.0;51.149;235700.0;<1H OCEAN
-121.78;37.31;25.0;2093.0;297.0;983.0;338.0;64.664;271500.0;<1H OCEAN
-121.79;37.3;10.0;5469.0;950.0;3083.0;906.0;59.399;241900.0;<1H OCEAN
-121.76;37.28;17.0;660.0;129.0;431.0;123.0;49.097;241000.0;<1H OCEAN
-121.74;37.3;12.0;1961.0;280.0;985.0;269.0;67.159;362700.0;<1H OCEAN
-121.78;37.31;7.0;1973.0;328.0;1047.0;303.0;6.234;292200.0;<1H OCEAN
-121.77;37.31;16.0;1649.0;228.0;769.0;230.0;66.455;302600.0;<1H OCEAN
-121.76;37.29;15.0;2267.0;348.0;1150.0;327.0;71.267;277900.0;<1H OCEAN
-121.76;37.3;6.0;3526.0;559.0;1378.0;491.0;61.463;335500.0;<1H OCEAN
-121.75;37.3;23.0;1801.0;415.0;548.0;393.0;25.052;133700.0;<1H OCEAN
-121.74;37.29;6.0;7292.0;1295.0;2468.0;1262.0;56.411;294700.0;<1H OCEAN
-121.75;37.29;15.0;1486.0;310.0;455.0;296.0;43.365;221000.0;<1H OCEAN
-121.84;37.34;33.0;1019.0;191.0;938.0;215.0;40.929;165000.0;<1H OCEAN
-121.84;37.33;28.0;1535.0;330.0;1937.0;317.0;41.146;160100.0;<1H OCEAN
-121.84;37.33;26.0;1934.0;408.0;2059.0;416.0;36.765;163600.0;<1H OCEAN
-121.83;37.32;21.0;4559.0;1163.0;5124.0;1124.0;32.052;179000.0;<1H OCEAN
-121.82;37.35;24.0;2298.0;575.0;2409.0;569.0;34.509;182400.0;<1H OCEAN
-121.82;37.34;23.0;7609.0;1446.0;6034.0;1414.0;48.424;195300.0;<1H OCEAN
-121.81;37.35;28.0;3477.0;671.0;2990.0;648.0;44.671;172600.0;<1H OCEAN
-121.81;37.35;29.0;2396.0;452.0;2000.0;481.0;4.375;185500.0;<1H OCEAN
-121.8;37.35;27.0;2358.0;415.0;1562.0;383.0;52.297;192800.0;<1H OCEAN
-121.8;37.35;17.0;2529.0;423.0;1756.0;429.0;51.017;240700.0;<1H OCEAN
-121.84;37.34;27.0;2512.0;526.0;3033.0;526.0;4.25;162900.0;<1H OCEAN
-121.83;37.33;27.0;3127.0;610.0;3257.0;604.0;46.333;173600.0;<1H OCEAN
-121.83;37.34;21.0;6404.0;1232.0;6047.0;1235.0;42.098;193400.0;<1H OCEAN
-121.83;37.34;26.0;1848.0;339.0;1952.0;327.0;4.087;182500.0;<1H OCEAN
-121.87;37.36;34.0;938.0;242.0;769.0;226.0;35.625;194500.0;<1H OCEAN
-121.86;37.35;35.0;2391.0;605.0;1886.0;595.0;25.551;182100.0;<1H OCEAN
-121.86;37.35;43.0;1536.0;371.0;1256.0;357.0;2.8;153300.0;<1H OCEAN
-121.85;37.34;27.0;1481.0;409.0;1505.0;391.0;25.769;137500.0;<1H OCEAN
-121.84;37.35;22.0;2914.0;768.0;2962.0;762.0;22.031;164000.0;<1H OCEAN
-121.85;37.35;29.0;3515.0;807.0;3572.0;776.0;27.562;160100.0;<1H OCEAN
-121.84;37.35;20.0;3375.0;867.0;4610.0;860.0;26.894;182200.0;<1H OCEAN
-121.86;37.37;15.0;8162.0;2124.0;8793.0;2086.0;33.306;210300.0;<1H OCEAN
-121.84;37.37;15.0;3315.0;1042.0;2749.0;1059.0;23.199;140100.0;<1H OCEAN
-121.85;37.36;15.0;3148.0;1116.0;3556.0;1037.0;30.466;159600.0;<1H OCEAN
-121.85;37.36;18.0;1525.0;485.0;1705.0;448.0;37.198;128600.0;<1H OCEAN
-121.85;37.36;11.0;2109.0;592.0;2744.0;607.0;40.452;205900.0;<1H OCEAN
-121.86;37.36;31.0;1602.0;358.0;1179.0;354.0;44.896;156800.0;<1H OCEAN
-121.84;37.38;34.0;762.0;182.0;611.0;193.0;35.625;201800.0;<1H OCEAN
-121.85;37.38;12.0;12980.0;2568.0;8190.0;2515.0;52.415;286500.0;<1H OCEAN
-121.84;37.39;31.0;5524.0;914.0;2848.0;879.0;55.592;229900.0;<1H OCEAN
-121.83;37.38;15.0;4430.0;992.0;3278.0;1018.0;45.533;209900.0;<1H OCEAN
-121.84;37.38;33.0;835.0;181.0;781.0;169.0;51.082;195800.0;<1H OCEAN
-121.83;37.38;31.0;3633.0;843.0;2677.0;797.0;32.222;184800.0;<1H OCEAN
-121.83;37.37;43.0;821.0;149.0;370.0;135.0;4.25;209100.0;<1H OCEAN
-121.83;37.37;43.0;1461.0;284.0;800.0;258.0;32.279;182400.0;<1H OCEAN
-121.84;37.37;42.0;1237.0;232.0;900.0;241.0;38.571;187500.0;<1H OCEAN
-121.84;37.37;28.0;1579.0;339.0;1252.0;353.0;41.615;214800.0;<1H OCEAN
-121.82;37.37;40.0;802.0;149.0;445.0;143.0;40.446;196300.0;<1H OCEAN
-121.83;37.36;29.0;4045.0;885.0;3036.0;845.0;31.982;171700.0;<1H OCEAN
-121.83;37.36;22.0;3936.0;860.0;3508.0;877.0;42.312;183800.0;<1H OCEAN
-121.83;37.35;31.0;2914.0;715.0;3547.0;645.0;37.143;178600.0;<1H OCEAN
-121.82;37.37;41.0;1558.0;281.0;970.0;304.0;44.167;215200.0;<1H OCEAN
-121.81;37.37;26.0;2987.0;539.0;1931.0;518.0;51.099;213100.0;<1H OCEAN
-121.82;37.36;33.0;1624.0;337.0;1412.0;323.0;40.385;167600.0;<1H OCEAN
-121.82;37.36;34.0;1834.0;377.0;1450.0;347.0;37.188;161500.0;<1H OCEAN
-121.82;37.37;42.0;2913.0;577.0;1873.0;580.0;37.214;167900.0;<1H OCEAN
-121.81;37.39;34.0;2218.0;286.0;827.0;299.0;74.559;456500.0;<1H OCEAN
-121.82;37.39;37.0;4137.0;636.0;1569.0;578.0;61.008;286200.0;<1H OCEAN
-121.82;37.38;32.0;3747.0;665.0;1687.0;649.0;54.949;330800.0;<1H OCEAN
-121.81;37.38;29.0;570.0;76.0;244.0;72.0;123.292;416700.0;<1H OCEAN
-121.82;37.38;32.0;1650.0;246.0;768.0;263.0;68.462;320900.0;<1H OCEAN
-121.81;37.37;24.0;962.0;146.0;492.0;155.0;72.861;328000.0;<1H OCEAN
-121.79;37.38;22.0;3650.0;527.0;1637.0;520.0;53.774;325600.0;<1H OCEAN
-121.81;37.36;20.0;3189.0;420.0;1234.0;389.0;75.813;374100.0;<1H OCEAN
-121.87;37.39;9.0;2522.0;547.0;1591.0;481.0;49.091;259700.0;<1H OCEAN
-121.87;37.39;16.0;2655.0;487.0;1862.0;448.0;6.057;246800.0;<1H OCEAN
-121.87;37.38;16.0;1050.0;245.0;722.0;228.0;45.187;163500.0;<1H OCEAN
-121.87;37.38;16.0;3275.0;529.0;1863.0;527.0;55.429;269100.0;<1H OCEAN
-121.88;37.39;13.0;3334.0;565.0;2240.0;561.0;7.105;273900.0;<1H OCEAN
-121.87;37.41;17.0;3719.0;588.0;2089.0;561.0;67.867;273700.0;<1H OCEAN
-121.87;37.4;16.0;1767.0;268.0;1061.0;280.0;69.584;351600.0;<1H OCEAN
-121.86;37.4;19.0;4043.0;764.0;2196.0;708.0;61.504;268400.0;<1H OCEAN
-121.87;37.39;16.0;1334.0;389.0;1103.0;415.0;37.153;229800.0;<1H OCEAN
-121.86;37.39;17.0;1777.0;328.0;1235.0;329.0;54.225;258100.0;<1H OCEAN
-121.85;37.39;15.0;8748.0;1547.0;4784.0;1524.0;58.322;276600.0;<1H OCEAN
-121.82;37.42;13.0;3752.0;572.0;1581.0;526.0;61.091;329400.0;<1H OCEAN
-121.81;37.41;25.0;2496.0;351.0;1034.0;367.0;70.544;320700.0;<1H OCEAN
-121.84;37.4;25.0;1866.0;271.0;840.0;275.0;68.677;288500.0;<1H OCEAN
-121.83;37.4;27.0;1145.0;150.0;492.0;160.0;5.716;348300.0;<1H OCEAN
-121.9;37.4;16.0;2998.0;603.0;1606.0;615.0;37.622;150000.0;<1H OCEAN
-121.9;37.39;42.0;42.0;14.0;26.0;14.0;17.361;500001.0;<1H OCEAN
-121.9;37.37;20.0;78.0;72.0;120.0;69.0;10.938;187500.0;<1H OCEAN
-121.88;37.37;14.0;6016.0;1404.0;3258.0;1316.0;35.745;333700.0;<1H OCEAN
-121.87;37.38;14.0;3851.0;534.0;2052.0;478.0;70.735;335600.0;<1H OCEAN
-121.86;37.38;15.0;2052.0;405.0;1380.0;409.0;58.686;181100.0;<1H OCEAN
-121.89;37.39;2.0;1136.0;365.0;535.0;257.0;4.375;425000.0;<1H OCEAN
-121.88;37.4;9.0;6751.0;;4240.0;1438.0;5.34;257400.0;<1H OCEAN
-121.89;37.38;3.0;4778.0;1047.0;2522.0;990.0;57.695;271400.0;<1H OCEAN
-121.88;37.37;3.0;4430.0;841.0;2559.0;801.0;60.959;272700.0;<1H OCEAN
-121.86;37.4;16.0;2391.0;369.0;1419.0;373.0;58.721;267800.0;<1H OCEAN
-121.86;37.4;21.0;1386.0;260.0;946.0;257.0;65.226;258500.0;<1H OCEAN
-121.85;37.41;25.0;1837.0;278.0;1006.0;271.0;66.842;265300.0;<1H OCEAN
-121.85;37.4;23.0;1793.0;319.0;1145.0;310.0;55.968;243200.0;<1H OCEAN
-121.86;37.41;16.0;2938.0;589.0;1718.0;568.0;55.073;178900.0;<1H OCEAN
-121.85;37.41;17.0;2156.0;435.0;1400.0;393.0;56.096;199100.0;<1H OCEAN
-121.86;37.41;16.0;1603.0;287.0;1080.0;296.0;61.256;266900.0;<1H OCEAN
-121.86;37.41;16.0;1489.0;262.0;945.0;263.0;73.861;267000.0;<1H OCEAN
-121.86;37.41;16.0;2411.0;420.0;1671.0;442.0;65.004;263600.0;<1H OCEAN
-121.9;37.44;12.0;4228.0;734.0;2594.0;732.0;66.086;299400.0;<1H OCEAN
-121.9;37.44;4.0;1646.0;408.0;853.0;410.0;50.821;265500.0;<1H OCEAN
-121.9;37.44;9.0;957.0;139.0;532.0;142.0;86.675;441000.0;<1H OCEAN
-121.89;37.44;8.0;2534.0;;1527.0;364.0;78.532;422800.0;<1H OCEAN
-121.88;37.43;17.0;3469.0;896.0;2762.0;808.0;33.884;245800.0;<1H OCEAN
-121.88;37.43;31.0;2573.0;474.0;1898.0;475.0;56.651;204100.0;<1H OCEAN
-121.87;37.43;22.0;3805.0;596.0;2118.0;621.0;62.892;254200.0;<1H OCEAN
-121.85;37.44;8.0;426.0;61.0;241.0;55.0;7.309;367900.0;<1H OCEAN
-121.87;37.42;19.0;12128.0;2112.0;6810.0;2040.0;64.419;264500.0;<1H OCEAN
-121.87;37.41;24.0;3308.0;548.0;1891.0;544.0;56.683;248700.0;<1H OCEAN
-121.88;37.41;23.0;3224.0;652.0;2183.0;655.0;43.807;226900.0;<1H OCEAN
-121.86;37.42;20.0;5032.0;808.0;2695.0;801.0;66.227;264800.0;<1H OCEAN
-121.87;37.42;25.0;4430.0;729.0;2685.0;721.0;56.965;261100.0;<1H OCEAN
-121.88;37.44;17.0;1621.0;299.0;1028.0;293.0;52.722;186900.0;<1H OCEAN
-121.88;37.44;20.0;1351.0;372.0;1427.0;394.0;44.712;144000.0;<1H OCEAN
-121.88;37.44;26.0;1471.0;348.0;1089.0;320.0;53.057;226400.0;<1H OCEAN
-121.88;37.44;23.0;1310.0;267.0;910.0;261.0;53.994;237900.0;<1H OCEAN
-121.89;37.46;5.0;1519.0;186.0;705.0;186.0;103.798;500001.0;<1H OCEAN
-121.88;37.46;5.0;1819.0;245.0;802.0;228.0;109.722;500001.0;<1H OCEAN
-121.89;37.45;15.0;2428.0;513.0;1687.0;519.0;4.75;254400.0;<1H OCEAN
-121.88;37.44;14.0;2073.0;343.0;1107.0;330.0;67.093;311200.0;<1H OCEAN
-121.87;37.46;43.0;91.0;12.0;58.0;16.0;150.001;500001.0;<1H OCEAN
-121.9;37.46;29.0;2385.0;513.0;1788.0;510.0;38.421;220700.0;<1H OCEAN
-121.91;37.46;26.0;2762.0;496.0;1716.0;459.0;56.062;226800.0;<1H OCEAN
-121.9;37.45;18.0;4900.0;814.0;2984.0;758.0;66.176;276200.0;<1H OCEAN
-121.9;37.45;16.0;2952.0;446.0;1525.0;460.0;56.063;320500.0;<1H OCEAN
-121.91;37.42;19.0;1684.0;387.0;1224.0;376.0;41.389;174100.0;<1H OCEAN
-121.9;37.41;24.0;4759.0;921.0;3188.0;902.0;56.344;228700.0;<1H OCEAN
-121.89;37.42;26.0;40.0;8.0;52.0;7.0;77.197;225000.0;<1H OCEAN
-121.92;37.45;10.0;3937.0;1054.0;2032.0;1002.0;32.617;252200.0;<1H OCEAN
-121.91;37.44;26.0;1669.0;276.0;951.0;278.0;47.794;225800.0;<1H OCEAN
-121.91;37.44;19.0;2174.0;484.0;1645.0;484.0;50.362;255100.0;<1H OCEAN
-121.91;37.44;24.0;1212.0;251.0;799.0;242.0;50.808;212500.0;<1H OCEAN
-121.91;37.43;33.0;2791.0;496.0;1714.0;485.0;48.304;224900.0;<1H OCEAN
-122.07;37.44;21.0;4599.0;986.0;2756.0;943.0;29.817;225000.0;NEAR BAY
-121.96;37.43;18.0;2514.0;578.0;2205.0;545.0;33.859;158000.0;<1H OCEAN
-121.97;37.44;17.0;127.0;28.0;219.0;22.0;45.179;112500.0;<1H OCEAN
-121.99;37.4;24.0;3217.0;689.0;1196.0;684.0;34.896;226700.0;<1H OCEAN
-121.99;37.4;35.0;1845.0;325.0;1343.0;317.0;53.912;235300.0;<1H OCEAN
-121.99;37.39;25.0;3495.0;834.0;2484.0;797.0;48.145;230700.0;<1H OCEAN
-122.02;37.4;33.0;2015.0;484.0;1285.0;419.0;40.655;226800.0;<1H OCEAN
-122.01;37.4;14.0;4841.0;1130.0;813.0;517.0;37.614;137500.0;<1H OCEAN
-122.0;37.4;17.0;5121.0;1017.0;1470.0;968.0;29.706;81300.0;<1H OCEAN
-122.0;37.4;17.0;4324.0;854.0;1656.0;885.0;36.619;232400.0;<1H OCEAN
-122.0;37.4;35.0;1542.0;298.0;1164.0;318.0;59.145;236900.0;<1H OCEAN
-122.01;37.4;24.0;1297.0;297.0;441.0;282.0;31.439;47500.0;<1H OCEAN
-122.0;37.39;33.0;2154.0;405.0;1655.0;434.0;57.962;229800.0;<1H OCEAN
-121.96;37.41;17.0;3208.0;617.0;2286.0;602.0;52.937;238000.0;<1H OCEAN
-121.97;37.4;17.0;2937.0;558.0;1662.0;533.0;58.792;255500.0;<1H OCEAN
-121.96;37.39;20.0;1032.0;229.0;658.0;238.0;45.062;219300.0;<1H OCEAN
-121.95;37.39;24.0;5230.0;934.0;3795.0;970.0;54.228;264100.0;<1H OCEAN
-121.95;37.38;22.0;765.0;198.0;390.0;176.0;31.812;87500.0;<1H OCEAN
-121.95;37.41;13.0;2164.0;412.0;1087.0;411.0;47.625;137500.0;<1H OCEAN
-121.94;37.42;16.0;3936.0;788.0;1910.0;769.0;47.049;112500.0;<1H OCEAN
-121.93;37.4;34.0;148.0;28.0;132.0;13.0;3.375;67500.0;<1H OCEAN
-121.91;37.36;42.0;3224.0;708.0;1940.0;674.0;32.153;199700.0;<1H OCEAN
-121.92;37.36;42.0;198.0;32.0;158.0;32.0;31.563;137500.0;<1H OCEAN
-121.95;37.37;39.0;446.0;129.0;317.0;127.0;30.357;208300.0;<1H OCEAN
-121.95;37.36;27.0;3236.0;832.0;2230.0;798.0;35.625;208600.0;<1H OCEAN
-121.95;37.36;25.0;3472.0;956.0;2267.0;944.0;27.727;235600.0;<1H OCEAN
-121.93;37.35;36.0;1823.0;410.0;1589.0;387.0;31.065;234100.0;<1H OCEAN
-121.93;37.34;48.0;2068.0;495.0;946.0;452.0;30.375;218500.0;<1H OCEAN
-121.98;37.37;36.0;1651.0;344.0;1062.0;331.0;4.575;215400.0;<1H OCEAN
-121.98;37.36;32.0;1199.0;229.0;814.0;238.0;46.719;252100.0;<1H OCEAN
-121.98;37.37;35.0;995.0;202.0;615.0;199.0;50.942;217500.0;<1H OCEAN
-121.99;37.37;27.0;1797.0;538.0;1610.0;531.0;42.422;237500.0;<1H OCEAN
-121.97;37.36;24.0;4841.0;894.0;2656.0;920.0;60.573;254500.0;<1H OCEAN
-121.97;37.36;34.0;884.0;153.0;534.0;154.0;60.116;271200.0;<1H OCEAN
-121.97;37.35;35.0;1880.0;370.0;926.0;321.0;42.273;269900.0;<1H OCEAN
-121.96;37.36;16.0;5040.0;1325.0;3150.0;1196.0;42.837;264500.0;<1H OCEAN
-121.96;37.36;33.0;2581.0;623.0;1598.0;628.0;35.199;261400.0;<1H OCEAN
-121.97;37.35;36.0;815.0;126.0;353.0;122.0;63.191;258300.0;<1H OCEAN
-121.97;37.36;36.0;765.0;134.0;306.0;136.0;4.575;247600.0;<1H OCEAN
-121.98;37.36;34.0;1735.0;318.0;1019.0;301.0;45.625;242700.0;<1H OCEAN
-121.98;37.36;33.0;1582.0;272.0;809.0;267.0;57.059;287200.0;<1H OCEAN
-121.98;37.36;35.0;1293.0;223.0;701.0;216.0;78.543;281900.0;<1H OCEAN
-121.98;37.36;35.0;1440.0;267.0;743.0;259.0;50.866;254600.0;<1H OCEAN
-121.99;37.36;32.0;1754.0;324.0;917.0;330.0;46.761;298300.0;<1H OCEAN
-121.99;37.36;33.0;2321.0;480.0;1230.0;451.0;49.091;270300.0;<1H OCEAN
-121.99;37.36;33.0;2677.0;644.0;1469.0;633.0;32.048;261800.0;<1H OCEAN
-121.99;37.36;33.0;2545.0;467.0;1287.0;458.0;5.5;282200.0;<1H OCEAN
-121.98;37.35;41.0;1150.0;249.0;729.0;260.0;35.491;261100.0;<1H OCEAN
-121.99;37.35;18.0;1712.0;509.0;972.0;467.0;43.971;238900.0;<1H OCEAN
-121.99;37.35;16.0;3249.0;947.0;1637.0;841.0;45.427;198400.0;<1H OCEAN
-121.99;37.35;25.0;1527.0;325.0;707.0;339.0;4.375;212200.0;<1H OCEAN
-121.98;37.35;36.0;1054.0;193.0;546.0;187.0;45.625;240000.0;<1H OCEAN
-121.97;37.35;30.0;1955.0;;999.0;386.0;46.328;287100.0;<1H OCEAN
-121.98;37.34;33.0;3570.0;776.0;1922.0;761.0;49.562;238700.0;<1H OCEAN
-121.98;37.34;18.0;6649.0;1712.0;3604.0;1651.0;45.368;307400.0;<1H OCEAN
-121.99;37.34;26.0;3637.0;933.0;2249.0;905.0;39.625;262900.0;<1H OCEAN
-121.96;37.35;37.0;1755.0;325.0;699.0;321.0;3.925;251300.0;<1H OCEAN
-121.97;37.34;33.0;3162.0;;1553.0;686.0;36.682;266100.0;<1H OCEAN
-121.97;37.35;35.0;1249.0;232.0;556.0;247.0;3.925;287100.0;<1H OCEAN
-121.96;37.35;32.0;1484.0;274.0;673.0;272.0;52.019;279900.0;<1H OCEAN
-121.95;37.35;36.0;832.0;211.0;545.0;211.0;32.813;244400.0;<1H OCEAN
-121.94;37.35;52.0;906.0;227.0;1662.0;219.0;31.667;231600.0;<1H OCEAN
-121.94;37.35;18.0;1922.0;561.0;1096.0;545.0;23.713;244000.0;<1H OCEAN
-121.95;37.35;48.0;1246.0;294.0;697.0;284.0;36.118;235500.0;<1H OCEAN
-121.95;37.35;42.0;1421.0;330.0;659.0;303.0;33.333;237900.0;<1H OCEAN
-121.95;37.35;52.0;2382.0;523.0;1096.0;492.0;42.656;236100.0;<1H OCEAN
